 ADC1	 ADC2	 ADC3	 ADC4	 F1	 F2	 F3	 F4	 KE1	 KE2	 KE3	 KE4	 W1	 W2	 W3	 W4	N: Peptides	T: Protein IDs	T: Majority protein IDs	T: Fasta headers
22.9412	23.1317	23.136	23.0747	22.8036	22.6187	22.5017	23.2327	23.0895	23.2568	23.1444	25.7738	23.0862	23.0712	23.1366	22.4328	2	sp|A0QRY0|DOC_MYCS2	sp|A0QRY0|DOC_MYCS2	sp|A0QRY0|DOC_MYCS2 Toxin Doc OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=doc PE=1 SV=1
26.6457	26.9658	27.0371	26.4877	24.8868	24.4984	24.7335	24.8455	25.7915	25.8071	25.7119	25.8893	26.4815	26.1146	26.318	26.8798	7	sp|A0QRY5|VAPB_MYCS2	sp|A0QRY5|VAPB_MYCS2	sp|A0QRY5|VAPB_MYCS2 Antitoxin VapB OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=vapB PE=1 SV=1
26.7448	26.6661	26.6757	26.4387	25.8999	25.4241	25.6704	26.1302	26.8863	26.3691	26.2696	24.0317	26.3942	26.3534	26.367	25.969	10	sp|A0QRY6|VAPC_MYCS2	sp|A0QRY6|VAPC_MYCS2	sp|A0QRY6|VAPC_MYCS2 Ribonuclease VapC OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=vapC PE=1 SV=1
24.8196	24.6282	24.4604	25.0785	25.256	25.3073	24.9297	26.0708	24.7747	25.0739	24.9124	24.1926	24.4549	23.7009	24.702	25.123	8	sp|A0QS28|RECD_MYCS2	sp|A0QS28|RECD_MYCS2	sp|A0QS28|RECD_MYCS2 RecBCD enzyme subunit RecD OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=recD PE=3 SV=1
24.9579	25.2894	24.7254	24.6579	24.4328	25.0198	24.9725	23.5919	24.7702	24.817	24.9165	24.4694	24.7302	23.028	24.5962	23.8877	9	sp|A0QS29|RECB_MYCS2	sp|A0QS29|RECB_MYCS2	sp|A0QS29|RECB_MYCS2 RecBCD enzyme subunit RecB OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=recB PE=3 SV=1
25.0694	24.7527	25.3154	25.3985	25.4111	26.0209	25.9469	25.3774	26.6549	25.5799	25.3243	25.1425	24.6643	24.4308	24.8293	24.0725	12	sp|A0QS30|RECC_MYCS2	sp|A0QS30|RECC_MYCS2	sp|A0QS30|RECC_MYCS2 RecBCD enzyme subunit RecC OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=recC PE=3 SV=2
29.6271	29.5248	29.5858	30.0884	29.6896	29.4066	29.6726	29.565	29.6752	30.1801	29.7349	28.5087	29.6191	30.2335	29.5901	30.8406	9	sp|A0QS39|RL331_MYCS2	sp|A0QS39|RL331_MYCS2	sp|A0QS39|RL331_MYCS2 50S ribosomal protein L33 1 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpmG1 PE=1 SV=1
30.0295	30.3169	29.9404	30.3609	30.4363	30.9038	30.9704	31.1618	29.9273	30.1845	29.971	28.1579	30.1253	30.1991	30.1273	29.6429	14	sp|A0QS45|RL11_MYCS2	sp|A0QS45|RL11_MYCS2	sp|A0QS45|RL11_MYCS2 50S ribosomal protein L11 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rplK PE=1 SV=1
31.7626	31.8726	31.8723	32.0917	31.874	31.9277	32.3485	32.0504	31.6147	31.8702	31.7922	30.4884	31.8916	31.9408	31.8854	31.4846	30	sp|A0QS46|RL1_MYCS2	sp|A0QS46|RL1_MYCS2	sp|A0QS46|RL1_MYCS2 50S ribosomal protein L1 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rplA PE=1 SV=1
31.8561	31.7119	31.8858	32.0685	32.2876	32.5966	32.7665	32.3681	31.8612	31.9704	31.788	28.6702	31.9717	31.8944	31.9513	30.4863	27	sp|A0QS62|RL10_MYCS2	sp|A0QS62|RL10_MYCS2	sp|A0QS62|RL10_MYCS2 50S ribosomal protein L10 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rplJ PE=1 SV=1
33.0824	33.3553	33.2322	32.9997	33.8907	34.2308	34.1896	33.9652	33.2709	33.4683	33.3759	32.3968	33.1661	33.2965	33.3439	33.0886	144	sp|A0QS66|RPOC_MYCS2	sp|A0QS66|RPOC_MYCS2	sp|A0QS66|RPOC_MYCS2 DNA-directed RNA polymerase subunit beta OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpoC PE=1 SV=1
29.2	29.6324	29.2824	29.9622	30.3404	30.1194	30.5812	29.9136	29.9611	31.1007	30.8831	29.0273	29.788	29.7369	29.8538	31.4935	12	sp|A0QS96|RS12_MYCS2	sp|A0QS96|RS12_MYCS2	sp|A0QS96|RS12_MYCS2 30S ribosomal protein S12 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpsL PE=1 SV=1
31.2283	31.6193	31.4022	31.6886	31.3668	31.3701	31.3131	31.7315	31.1819	31.5193	31.4542	29.7687	31.4492	31.3741	31.4812	32.0569	16	sp|A0QS97|RS7_MYCS2	sp|A0QS97|RS7_MYCS2	sp|A0QS97|RS7_MYCS2 30S ribosomal protein S7 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpsG PE=1 SV=1
35.6238	35.6607	35.6775	35.7707	35.7047	36.0169	36.1696	36.1817	35.7159	35.4511	35.5396	32.3924	35.3498	35.6696	35.4964	35.6472	59	sp|A0QS98|EFTU_MYCS2	sp|A0QS98|EFTU_MYCS2	sp|A0QS98|EFTU_MYCS2 Elongation factor Tu OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=tuf PE=1 SV=1
30.8605	31.1344	30.8706	31.0654	30.9206	30.5616	30.7872	31.1807	30.7184	31.0323	30.7886	30.6793	30.9401	31.1366	31.1303	32.3447	20	sp|A0QSD0|RS10_MYCS2	sp|A0QSD0|RS10_MYCS2	sp|A0QSD0|RS10_MYCS2 30S ribosomal protein S10 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpsJ PE=1 SV=1
31.0413	31.0162	31.1298	31.3278	31.6383	31.7323	32.1331	31.7659	31.4506	31.1693	31.0858	28.4293	31.4088	31.3318	31.0244	30.4059	23	sp|A0QSD1|RL3_MYCS2	sp|A0QSD1|RL3_MYCS2	sp|A0QSD1|RL3_MYCS2 50S ribosomal protein L3 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rplC PE=1 SV=1
30.7248	30.722	30.7373	30.7299	30.9846	31.6178	31.8491	31.656	30.6572	30.6087	30.5979	29.0342	30.7142	30.7871	30.6132	30.3693	20	sp|A0QSD2|RL4_MYCS2	sp|A0QSD2|RL4_MYCS2	sp|A0QSD2|RL4_MYCS2 50S ribosomal protein L4 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rplD PE=1 SV=1
30.5535	30.4692	30.5707	31.1234	30.9278	30.5742	31.4418	30.6798	30.6232	30.2397	30.1836	27.3993	30.6728	30.6385	30.758	28.6684	10	sp|A0QSD3|RL23_MYCS2	sp|A0QSD3|RL23_MYCS2	sp|A0QSD3|RL23_MYCS2 50S ribosomal protein L23 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rplW PE=1 SV=1
31.6257	31.8853	31.6187	31.9941	32.3015	32.7637	32.7746	32.4867	31.6669	31.7795	31.7767	29.1794	31.971	32.082	32.0719	32.066	27	sp|A0QSD4|RL2_MYCS2	sp|A0QSD4|RL2_MYCS2	sp|A0QSD4|RL2_MYCS2 50S ribosomal protein L2 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rplB PE=1 SV=1
29.7897	29.9198	29.9014	30.1984	29.5473	29.1046	29.417	29.6749	29.7605	29.6849	29.5195	24.933	30.2091	30.0087	29.8992	28.9464	11	sp|A0QSD5|RS19_MYCS2	sp|A0QSD5|RS19_MYCS2	sp|A0QSD5|RS19_MYCS2 30S ribosomal protein S19 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpsS PE=1 SV=1
30.3146	30.0364	30.5516	30.5796	31.2827	31.1943	31.1747	30.8847	30.1884	30.1923	29.946	27.1733	30.4219	30.4967	30.4259	30.496	10	sp|A0QSD6|RL22_MYCS2	sp|A0QSD6|RL22_MYCS2	sp|A0QSD6|RL22_MYCS2 50S ribosomal protein L22 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rplV PE=1 SV=1
31.9991	32.3743	32.2631	32.2962	33.207	33.5333	33.4273	32.974	32.2494	32.4349	32.1658	32.1049	32.464	32.5968	32.7322	31.3378	47	sp|A0QSD7|RS3_MYCS2	sp|A0QSD7|RS3_MYCS2	sp|A0QSD7|RS3_MYCS2 30S ribosomal protein S3 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpsC PE=1 SV=1
29.8691	30.0958	30.0788	30.6345	30.6599	30.9779	31.0155	31.3873	30.2231	30.1972	30.499	30.6444	30.3275	30.4317	30.0692	30.0362	11	sp|A0QSD8|RL16_MYCS2	sp|A0QSD8|RL16_MYCS2	sp|A0QSD8|RL16_MYCS2 50S ribosomal protein L16 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rplP PE=1 SV=1
29.7457	30.1122	30.0885	30.4772	30.1588	29.9657	30.3314	29.976	29.9107	30.1438	30.2537	26.5535	30.3253	30.2987	30.4061	28.4208	13	sp|A0QSD9|RL29_MYCS2	sp|A0QSD9|RL29_MYCS2	sp|A0QSD9|RL29_MYCS2 50S ribosomal protein L29 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpmC PE=1 SV=1
30.7481	31.0123	30.826	31.0135	30.9116	30.739	31.2297	31.1382	30.8409	30.7291	30.6292	27.5174	31.1458	30.974	30.9136	30.4031	17	sp|A0QSE0|RS17_MYCS2	sp|A0QSE0|RS17_MYCS2	sp|A0QSE0|RS17_MYCS2 30S ribosomal protein S17 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpsQ PE=1 SV=1
30.1619	30.2155	30.3414	30.4638	31.0923	31.3947	31.3883	30.9535	30.6479	30.2243	30.0935	30.3364	30.3546	30.8602	30.8443	28.2207	21	sp|A0QSF9|RL14_MYCS2	sp|A0QSF9|RL14_MYCS2	sp|A0QSF9|RL14_MYCS2 50S ribosomal protein L14 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rplN PE=1 SV=1
29.1399	29.664	29.4997	28.8284	29.1433	29.4306	29.5896	29.7321	28.9826	29.8954	29.6724	27.5302	28.9215	28.926	29.2141	30.4933	14	sp|A0QSG0|RL24_MYCS2	sp|A0QSG0|RL24_MYCS2	sp|A0QSG0|RL24_MYCS2 50S ribosomal protein L24 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rplX PE=1 SV=1
28.8542	29.0336	28.9197	28.7294	30.1011	29.8291	29.6759	30.0364	29.1653	28.3375	29.2263	24.6132	29.4579	29.1463	29.4972	30.8717	21	sp|A0QSG1|RL5_MYCS2	sp|A0QSG1|RL5_MYCS2	sp|A0QSG1|RL5_MYCS2 50S ribosomal protein L5 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rplE PE=1 SV=1
22.9133	23.8961	24.9349	23.3375	22.7202	22.7692	23.5117	23.5137	23.3386	23.7128	23.7002	26.1202	23.4535	22.5406	22.1272	23.8757	2	sp|A0QSG2|RS14Z_MYCS2	sp|A0QSG2|RS14Z_MYCS2	sp|A0QSG2|RS14Z_MYCS2 30S ribosomal protein S14 type Z OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpsZ PE=1 SV=1
30.1885	30.3275	30.3159	30.4284	31.0029	31.3593	31.4114	31.3598	30.3796	30.6098	30.5225	28.7001	30.493	30.5586	30.6171	30.6909	17	sp|A0QSG3|RS8_MYCS2	sp|A0QSG3|RS8_MYCS2	sp|A0QSG3|RS8_MYCS2 30S ribosomal protein S8 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpsH PE=1 SV=1
31.2192	31.6293	31.3529	31.9148	32.2911	32.477	32.6986	32.0873	31.6331	31.7429	31.4625	29.1736	31.666	31.818	31.9058	31.4353	25	sp|A0QSG4|RL6_MYCS2	sp|A0QSG4|RL6_MYCS2	sp|A0QSG4|RL6_MYCS2 50S ribosomal protein L6 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rplF PE=1 SV=1
31.6337	31.7586	31.731	32.0503	32.6992	32.6372	32.646	32.7936	31.7407	32.1703	31.8833	31.1413	32.237	32.3429	32.3301	32.5598	27	sp|A0QSG6|RS5_MYCS2	sp|A0QSG6|RS5_MYCS2	sp|A0QSG6|RS5_MYCS2 30S ribosomal protein S5 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpsE PE=1 SV=1
28.9445	29.3541	29.0954	29.2688	28.2327	28.1611	28.4085	29.5682	28.8701	25.6985	27.276	28.0482	28.3506	28.1622	28.0081	29.5526	4	sp|A0QSG7|RL30_MYCS2	sp|A0QSG7|RL30_MYCS2	sp|A0QSG7|RL30_MYCS2 50S ribosomal protein L30 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpmD PE=1 SV=1
25.4935	25.1128	25.4173	24.81	25.5217	26.1722	26.689	26.6568	25.2749	24.1036	25.4523	26.2254	25.8439	25.5782	24.8185	26.715	11	sp|A0QSH3|Y1479_MYCS2;sp|A0QTL6|Y1888_MYCS2	sp|A0QSH3|Y1479_MYCS2	sp|A0QSH3|Y1479_MYCS2 Putative S-adenosyl-L-methionine-dependent methyltransferase MSMEG_1479/MSMEI_1443 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_1479 PE=3 SV=1
22.2543	24.149	23.4523	22.4423	24.4883	26.0461	26.2056	24.8931	24.2408	24.367	23.2574	25.0812	23.2389	23.1897	23.2508	24.2204	11	sp|A0QSH4|Y1480_MYCS2	sp|A0QSH4|Y1480_MYCS2	sp|A0QSH4|Y1480_MYCS2 Putative S-adenosyl-L-methionine-dependent methyltransferase MSMEG_1480/MSMEI_1444 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_1480 PE=3 SV=1
22.8754	23.4383	22.9205	22.5737	24.2391	25.0185	25.6379	26.1135	21.3673	23.5276	23.6049	23.8065	22.2531	22.7805	23.3175	23.1858	6	sp|A0QSH6|Y1482_MYCS2	sp|A0QSH6|Y1482_MYCS2	sp|A0QSH6|Y1482_MYCS2 Putative S-adenosyl-L-methionine-dependent methyltransferase MSMEG_1482/MSMEI_1446 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_1482 PE=3 SV=1
31.6391	32.0825	31.7626	31.8632	31.3371	30.9822	31.0387	31.4208	31.6101	31.6893	31.6324	31.1348	31.8695	31.8867	31.747	32.0943	32	sp|A0QSH8|KAD_MYCS2	sp|A0QSH8|KAD_MYCS2	sp|A0QSH8|KAD_MYCS2 Adenylate kinase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=adk PE=1 SV=1
26.0132	26.0973	26.0637	25.7437	26.1049	22.3834	26.3206	25.3583	26.3964	25.6648	25.7089	24.222	26.14	26.1808	26.1388	23.8441	2	sp|A0QSK5|RMLC_MYCS2	sp|A0QSK5|RMLC_MYCS2	sp|A0QSK5|RMLC_MYCS2 dTDP-4-dehydrorhamnose 3,5-epimerase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rmlC PE=1 SV=1
29.6168	29.5638	29.6834	29.3664	29.4037	29.3316	29.2718	29.5378	29.8122	29.8489	29.6253	25.9068	29.3829	29.3768	29.4454	28.0131	22	sp|A0QSK6|RMLB_MYCS2	sp|A0QSK6|RMLB_MYCS2	sp|A0QSK6|RMLB_MYCS2 dTDP-glucose 4,6-dehydratase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rmlB PE=1 SV=1
29.0585	30.2483	29.2131	28.765	28.4463	28.1117	28.2252	30.4683	28.5951	27.8831	28.0593	29.2366	28.4439	28.6944	28.4823	27.4319	8	sp|A0QSL3|IF1_MYCS2	sp|A0QSL3|IF1_MYCS2	sp|A0QSL3|IF1_MYCS2 Translation initiation factor IF-1 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=infA PE=1 SV=1
29.0403	28.3702	28.8093	28.9506	27.8665	27.6477	27.8087	27.1096	28.1377	28.2202	27.8984	24.8384	28.6857	28.8379	28.7322	24.0611	6	sp|A0QSL4|RL36_MYCS2	sp|A0QSL4|RL36_MYCS2	sp|A0QSL4|RL36_MYCS2 50S ribosomal protein L36 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpmJ PE=1 SV=1
30.3173	30.6635	30.436	30.3652	30.9573	31.3282	31.6115	30.4848	30.541	30.4933	30.2164	28.4881	30.6547	30.9784	30.9223	30.3952	21	sp|A0QSL5|RS13_MYCS2	sp|A0QSL5|RS13_MYCS2	sp|A0QSL5|RS13_MYCS2 30S ribosomal protein S13 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpsM PE=1 SV=1
30.3907	30.1815	30.3329	30.6667	31.1102	31.3965	31.7735	31.8383	29.9241	30.3945	30.076	28.3321	31.0133	30.7137	30.7754	30.5566	11	sp|A0QSL6|RS11_MYCS2	sp|A0QSL6|RS11_MYCS2	sp|A0QSL6|RS11_MYCS2 30S ribosomal protein S11 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpsK PE=1 SV=1
31.8561	32.121	32.0434	32.2095	33.1987	33.5001	33.5597	32.9285	32.161	32.3637	32.2143	29.5102	32.4238	32.473	32.5236	31.1031	38	sp|A0QSL7|RS4_MYCS2	sp|A0QSL7|RS4_MYCS2	sp|A0QSL7|RS4_MYCS2 30S ribosomal protein S4 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpsD PE=1 SV=1
32.9055	32.9873	33.0246	32.7528	33.3254	33.541	33.6681	33.6125	32.8554	32.8801	32.8581	30.2486	33.0188	32.8006	32.872	31.8219	45	sp|A0QSL8|RPOA_MYCS2	sp|A0QSL8|RPOA_MYCS2	sp|A0QSL8|RPOA_MYCS2 DNA-directed RNA polymerase subunit alpha OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpoA PE=1 SV=1
29.5881	29.537	29.7521	30.2996	29.8178	29.9537	30.1123	30.3832	29.8829	28.663	29.2742	28.8963	29.8073	29.4019	29.4573	29.7269	16	sp|A0QSL9|RL17_MYCS2	sp|A0QSL9|RL17_MYCS2	sp|A0QSL9|RL17_MYCS2 50S ribosomal protein L17 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rplQ PE=1 SV=1
30.0526	30.3791	30.3599	30.3614	30.5237	30.5081	30.9988	31.2273	30.5452	30.926	30.5681	27.7657	30.2056	29.7866	30.1499	29.5905	18	sp|A0QSP8|RL13_MYCS2	sp|A0QSP8|RL13_MYCS2	sp|A0QSP8|RL13_MYCS2 50S ribosomal protein L13 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rplM PE=1 SV=1
31.5082	31.5296	31.5686	31.2966	32.0378	32.2333	32.4843	31.7141	31.3772	31.0939	30.7293	27.1599	31.4887	31.8066	31.7065	30.4848	16	sp|A0QSP9|RS9_MYCS2	sp|A0QSP9|RS9_MYCS2	sp|A0QSP9|RS9_MYCS2 30S ribosomal protein S9 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rpsI PE=1 SV=1
27.4513	27.6929	27.6885	27.9333	28.4837	28.7444	28.657	28.5994	27.2076	27.2874	27.1923	28.5777	27.642	27.7397	27.513	28.4618	23	sp|A0QSQ1|GLMM_MYCS2	sp|A0QSQ1|GLMM_MYCS2	sp|A0QSQ1|GLMM_MYCS2 Phosphoglucosamine mutase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=glmM PE=3 SV=1
27.0302	27.0767	27.3102	26.7544	26.5391	26.4956	26.5407	27.0356	27.2483	27.6376	27.42	29.8034	27.1583	27.0981	27.3391	28.2527	15	sp|A0QSR6|ALR_MYCS2	sp|A0QSR6|ALR_MYCS2	sp|A0QSR6|ALR_MYCS2 Alanine racemase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=alr PE=3 SV=1
26.3194	26.6699	26.3474	26.4084	26.8313	26.5065	26.6794	26.6432	26.8736	27.2189	26.8073	29.6215	26.3448	26.654	26.6123	29.6444	14	sp|A0QSS1|TSAD_MYCS2	sp|A0QSS1|TSAD_MYCS2	sp|A0QSS1|TSAD_MYCS2 tRNA N6-adenosine threonylcarbamoyltransferase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=tsaD PE=3 SV=1
33.9937	34.0571	33.7638	34.2376	34.7411	34.9304	34.9324	33.6028	33.724	33.2728	33.333	29.9531	34.075	34.1013	34.1487	31.5587	16	sp|A0QSS3|CH10_MYCS2	sp|A0QSS3|CH10_MYCS2	sp|A0QSS3|CH10_MYCS2 10 kDa chaperonin OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=groS PE=1 SV=1
31.941	32.3626	31.9929	32.4088	33.4673	34.0934	34.2059	33.8661	31.8895	31.7848	31.8477	31.0949	32.4761	32.5998	32.5797	32.1364	62	sp|A0QSS4|CH602_MYCS2	sp|A0QSS4|CH602_MYCS2	sp|A0QSS4|CH602_MYCS2 60 kDa chaperonin 2 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=groL2 PE=1 SV=1
22.7981	26.167	25.9447	22.9274	25.4039	22.5692	22.865	23.2492	24.7389	24.5009	24.2985	25.1566	22.7095	23.7336	22.7331	22.5223	6	sp|A0QST8|WHIB3_MYCS2	sp|A0QST8|WHIB3_MYCS2	sp|A0QST8|WHIB3_MYCS2 Redox-responsive transcriptional regulator WhiB3 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=whiB3 PE=2 SV=1
31.5641	31.7903	31.646	31.7612	31.0473	31.0514	31.0675	31.5609	31.8313	31.4125	31.4419	29.8491	31.3678	31.4891	31.3679	31.5581	34	sp|A0QSU4|Y1603_MYCS2	sp|A0QSU4|Y1603_MYCS2	sp|A0QSU4|Y1603_MYCS2 Uncharacterized oxidoreductase MSMEG_1603/MSMEI_1564 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_1603 PE=1 SV=1
23.6799	24.2768	22.1026	23.1793	22.8235	24.4473	24.0443	24.0623	24.4044	22.4418	23.9372	25.0826	24.3374	24.4785	24.5385	24.4598	4	sp|A0QSY0|MFPA_MYCS2	sp|A0QSY0|MFPA_MYCS2	sp|A0QSY0|MFPA_MYCS2 Pentapeptide repeat protein MfpA OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=mfpA PE=3 SV=1
32.3273	32.249	32.3281	32.1632	31.5493	31.4789	31.3759	31.8692	32.3171	32.322	32.2926	31.3192	32.2016	32.274	32.2231	33.1877	34	sp|A0QSY5|FOLD_MYCS2	sp|A0QSY5|FOLD_MYCS2	sp|A0QSY5|FOLD_MYCS2 Bifunctional protein FolD OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=folD PE=1 SV=1
25.0266	24.9476	24.9038	25.4388	26.5669	27.1048	27.4267	27.1939	25.2647	25.5626	25.0671	24.3302	25.5833	25.2826	25.5912	24.5458	12	sp|A0QSZ0|METXA_MYCS2	sp|A0QSZ0|METXA_MYCS2	sp|A0QSZ0|METXA_MYCS2 Homoserine O-acetyltransferase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=metXA PE=3 SV=1
22.5503	22.7226	22.6384	22.5208	28.4893	29.5146	29.2175	27.9622	22.8018	23.6627	23.7273	24.694	22.9238	23.2365	24.209	26.5996	17	sp|A0QT53|ARAA_MYCS2	sp|A0QT53|ARAA_MYCS2	sp|A0QT53|ARAA_MYCS2 L-arabinose isomerase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=araA PE=3 SV=1
26.0819	26.1969	26.2785	26.0227	26.1067	25.3333	25.5212	25.2905	26.2192	26.5339	23.3909	26.4023	26.4845	26.1128	26.1842	27.024	6	sp|A0QTE5|NTPP_MYCS2	sp|A0QTE5|NTPP_MYCS2	sp|A0QTE5|NTPP_MYCS2 Nucleoside triphosphate pyrophosphatase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_1811 PE=3 SV=1
28.414	28.5619	28.3463	28.4534	28.3811	28.8063	28.4523	28.5507	28.219	28.5434	28.2503	25.7712	28.4073	28.5579	28.5829	28.7305	16	sp|A0QTF8|RMLD_MYCS2	sp|A0QTF8|RMLD_MYCS2	sp|A0QTF8|RMLD_MYCS2 dTDP-4-dehydrorhamnose reductase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=rmlD PE=1 SV=1
27.765	27.8293	27.7247	27.614	28.0831	28.2829	28.2082	28.0128	27.8821	28.0517	27.7363	26.039	27.9862	27.7854	27.8482	26.8696	18	sp|A0QTG1|FBIB_MYCS2	sp|A0QTG1|FBIB_MYCS2	sp|A0QTG1|FBIB_MYCS2 Bifunctional F420 biosynthesis protein FbiB OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=fbiB PE=1 SV=1
28.4068	28.4943	28.3183	28.6229	28.5318	28.7237	28.4834	28.9504	28.851	28.6578	28.7217	28.8286	28.7943	28.7066	28.6306	28.22	25	sp|A0QTG2|FBIA_MYCS2	sp|A0QTG2|FBIA_MYCS2	sp|A0QTG2|FBIA_MYCS2 Phosphoenolpyruvate transferase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=fbiA PE=3 SV=1
23.7703	23.9504	23.9163	23.7848	23.5967	22.5482	22.8415	23.3992	22.3739	24.5119	23.7102	23.0081	22.3222	22.3259	23.5804	22.9085	3	sp|A0QTG3|WHIB2_MYCS2	sp|A0QTG3|WHIB2_MYCS2	sp|A0QTG3|WHIB2_MYCS2 Transcriptional regulator WhiB2 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=whiB2 PE=2 SV=1
